0.355868,0.042045,-0.017314,0,2.046885,0.163441
0.350953,0.048845,-0.017477,0,2.057323,0.165604
0.34901,0.051699,-0.018958,0,2.062125,0.165553
0.350021,0.04894,-0.017736,0,2.068249,0.16344
0.357368,0.047682,-0.017587,0,2.060684,0.163456
0.353127,0.047446,-0.018944,0,2.05759,0.1659
0.346752,0.048044,-0.019671,0,2.067148,0.162208
0.353955,0.045037,-0.017731,0,2.051432,0.158802
0.349074,0.049736,-0.017941,0,2.055133,0.162858
0.354416,0.045921,-0.017356,0,2.029769,0.162979
0.350177,0.049919,-0.018611,0,2.038349,0.166412
0.349991,0.046885,-0.018561,0,2.028268,0.164299
0.351575,0.049419,-0.018949,0,2.035142,0.167282
0.351827,0.050866,-0.018207,0,2.027792,0.163731
0.344746,0.055223,-0.019921,0,2.01872,0.163778
0.342958,0.054937,-0.019449,0,2.007256,0.160412
0.337252,0.054153,-0.020786,0,2.026524,0.160015
0.339595,0.055237,-0.020183,0,2.0388,0.163821
0.335306,0.057885,-0.02081,0,2.038487,0.161672
0.342019,0.052111,-0.019062,0,2.035814,0.164071
0.343866,0.048061,-0.018528,0,2.031162,0.164455
0.350083,0.043295,-0.018268,0,2.046131,0.167663
0.348651,0.049888,-0.018983,0,2.04671,0.1738
0.35116,0.051397,-0.017724,0,2.031649,0.171206
0.34269,0.052135,-0.019481,0,2.034789,0.166195
0.343271,0.049431,-0.01919,0,2.029161,0.168902
0.350848,0.048574,-0.018425,0,2.027026,0.167013
0.35725,0.046511,-0.017173,0,2.044733,0.166618
0.353071,0.050146,-0.018771,0,2.049247,0.164861
0.356418,0.048746,-0.017143,0,2.085348,0.16462
0.35095,0.050531,-0.019033,0,2.082327,0.168184
0.346441,0.047385,-0.019271,0,2.102496,0.169745
0.346767,0.048944,-0.018632,0,2.093627,0.168145
0.348312,0.050373,-0.017887,0,2.072255,0.165229
0.350161,0.052559,-0.019081,0,2.068829,0.167245
0.34274,0.050023,-0.019096,0,2.071281,0.165043
0.348994,0.051678,-0.018838,0,2.053281,0.168261
0.353121,0.04905,-0.017826,0,2.053879,0.167139
0.356744,0.049926,-0.017145,0,2.052334,0.169553
0.352215,0.0501,-0.017695,0,2.046755,0.168014
0.354447,0.045619,-0.017707,0,2.045486,0.165314
0.353838,0.044406,-0.017839,0,2.060063,0.163619
0.355863,0.045946,-0.017544,0,2.044683,0.161732
0.352867,0.046741,-0.018042,0,2.025046,0.163839
0.350999,0.04834,-0.018705,0,2.0287,0.168666
0.347226,0.047668,-0.018288,0,2.029701,0.167564
0.347822,0.046123,-0.018593,0,2.056884,0.168582
0.356473,0.044769,-0.017235,0,2.06178,0.166632
0.353183,0.052661,-0.017876,0,2.096002,0.161161
0.351911,0.049405,-0.018665,0,2.098158,0.167055
0.349424,0.047228,-0.018548,0,2.085613,0.163337
0.347988,0.04685,-0.018135,0,2.10333,0.163414
0.352755,0.045637,-0.01784,0,2.128859,0.168579
0.355276,0.044402,-0.017859,0,2.124136,0.162625
0.354688,0.046709,-0.017161,0,2.125328,0.164927
0.351897,0.048924,-0.018763,0,2.110584,0.164194
0.352438,0.044229,-0.017256,0,2.138132,0.165563
0.347763,0.049387,-0.018435,0,2.129639,0.166829
0.346639,0.05037,-0.019332,0,2.139271,0.166312
0.350744,0.051677,-0.019034,0,2.150815,0.160917
0.350674,0.051245,-0.01884,0,2.160475,0.159059
